ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
66391,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,116500,5.5,1.4362,572.3,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,3720,EXP,631,CIB,>74,to_inst,98.72881356,North,direct,0,30
158239,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,,,,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,2U,7500,CIB,597,EXP,45-54,to_inst,89.22594142,south,direct,1,49
35524,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,4.25,0.167,4219,360,not_neg,not_int,not_lpsm,1058000,sb,pr,home,1U,7560,CRIF,504,EXP,45-54,not_inst,50.70888469,south,direct,0,40
153665,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,116500,,,,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,2340,CIB,555,EXP,65-74,to_inst,91.015625,south,direct,1,40
62996,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,216500,3.75,0.9006,0,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,,EXP,651,CIB,25-34,to_inst,83.91472868,south,direct,0,
77670,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,3.99,0.7174,11309.75,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,10380,CIB,840,EXP,45-54,to_inst,84.54773869,south,direct,0,41
165248,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,516500,3.125,-0.3825,5008.12,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,,EXP,648,EXP,35-44,to_inst,73.99713467,North,direct,0,
36824,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,216500,3.375,0.1729,538.4,180,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,7320,CIB,514,EXP,65-74,not_inst,42.61811024,North,direct,0,29
93595,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,186500,4.625,-0.0162,2640.6,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,8100,EXP,574,EXP,55-64,not_inst,53.59195402,south,direct,0,10
60543,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,-0.076,0,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,4800,EXP,630,CIB,25-34,not_inst,86.95255474,North,direct,0,42
91995,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,256500,4.5,0.3223,5666.15,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4200,CRIF,733,EXP,65-74,to_inst,92.26618705,North,direct,0,21
53341,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,286500,4.25,-0.1303,2102.62,360,not_neg,not_int,not_lpsm,438000,sb,ir,home,1U,6000,CRIF,886,EXP,65-74,not_inst,65.4109589,North,direct,0,39
132006,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.4261,4222.34,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3060,CIB,814,CIB,65-74,to_inst,68.08176101,central,direct,0,44
67485,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,3.625,0.1028,4314.5,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,4080,CRIF,627,EXP,65-74,to_inst,32.88216561,south,direct,0,47
127538,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,226500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,0,EQUI,849,EXP,35-44,to_inst,,south,direct,1,
147723,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,176500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680,EQUI,869,EXP,45-54,to_inst,,North,direct,1,
171421,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,226500,3.99,0.8449,0,360,,not_int,not_lpsm,268000,sb,pr,home,1U,3540,CIB,651,CIB,35-44,to_inst,84.51492537,south,direct,0,54
69148,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,396500,3.99,0.027,4495,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,6420,CIB,546,CIB,35-44,to_inst,88.50446429,North,direct,0,25
83767,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,0.8812,2032.25,240,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,2220,CIB,754,EXP,35-44,to_inst,47.56493506,south,direct,0,45
96303,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,256500,4.5,1.3637,0,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4020,CRIF,503,CIB,25-34,to_inst,99.41860465,North,direct,0,31
169953,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,4.25,-0.2173,0,360,neg_amm,not_int,not_lpsm,768000,sb,pr,home,1U,5940,CRIF,618,CIB,65-74,not_inst,63.34635417,south,direct,0,43
146554,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,4.5,0.3599,8676.13,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,8460,EXP,501,EXP,25-34,not_inst,84.38864629,south,direct,0,38
45507,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.125,-0.0524,0,180,not_neg,not_int,not_lpsm,938000,sb,pr,home,1U,9240,CIB,882,CIB,45-54,not_inst,47.60127932,south,direct,0,47
28716,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.75,0.4012,5966.25,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,7020,CRIF,630,CIB,55-64,to_inst,71.00409836,North,direct,0,47
99775,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,3.99,0.4978,9636.88,360,not_neg,not_int,not_lpsm,708000,sb,pr,home,1U,8820,CRIF,873,CIB,65-74,to_inst,63.06497175,south,direct,0,29
144285,2019,,Joint,nopre,type2,p3,l1,nopc,b/c,156500,4.625,1.3187,641.42,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,2160,CRIF,776,EXP,>74,to_inst,79.04040404,North,direct,0,39
49274,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,9180,EQUI,899,EXP,55-64,not_inst,,North,direct,1,
146873,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,136500,3.75,0.2319,4240.24,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,3840,EXP,889,EXP,45-54,to_inst,81.25,south,direct,0,16
58324,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,4.125,-0.0792,0,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,6240,CRIF,675,CIB,<25,not_inst,75.07716049,south,direct,0,37
79920,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,126500,4.875,0.7905,1150,360,not_neg,not_int,not_lpsm,338000,sb,sr,home,1U,6120,EXP,514,EXP,65-74,to_inst,37.4260355,south,direct,0,45
48580,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,4.99,0.6123,1581.25,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2100,CRIF,849,CIB,65-74,to_inst,74.15966387,central,direct,0,49
49877,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,526500,4.5,0.8731,0,240,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,6420,CRIF,657,CIB,35-44,not_inst,69.4591029,south,direct,0,48
89867,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,56500,4.75,1.186,1258.57,360,not_neg,not_int,not_lpsm,58000,sb,pr,home,1U,2160,CRIF,675,EXP,55-64,to_inst,97.4137931,south,direct,0,36
116265,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,576500,3.875,0.0868,2675.07,360,not_neg,not_int,not_lpsm,1258000,sb,pr,home,1U,15720,CIB,702,EXP,45-54,not_inst,45.82670906,south,direct,0,27
32590,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,156500,,,,360,not_neg,not_int,lpsm,178000,sb,pr,home,1U,5280,EXP,831,CIB,55-64,to_inst,87.92134831,North,direct,1,55
129632,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,4.875,1.1863,2750,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,2820,CIB,614,CIB,65-74,to_inst,80.03875969,south,direct,0,48
158463,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,126500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1920,EQUI,720,EXP,<25,to_inst,,North,direct,1,
95838,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,176500,3.75,0.3291,5132.5,180,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,4620,CIB,533,CIB,35-44,to_inst,84.85576923,south,direct,0,40
129514,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.625,-0.013,0,336,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,5940,CIB,637,CIB,45-54,not_inst,69.26523297,North,direct,0,35
36833,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,116500,3.875,0.3118,2795.7,180,neg_amm,not_int,not_lpsm,248000,sb,pr,home,1U,3000,CRIF,509,CIB,25-34,not_inst,46.97580645,North,direct,0,39
38947,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,3.875,0.9508,4411.25,240,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2580,EXP,570,CIB,55-64,to_inst,69.95798319,North,direct,0,49
156863,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,466500,4.5,0.4552,150,360,not_neg,int_only,not_lpsm,558000,sb,pr,home,1U,7380,EXP,773,CIB,25-34,to_inst,83.60215054,North,direct,0,43
120205,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,306500,,,,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,7740,CIB,511,CIB,>74,not_inst,75.12254902,central,direct,1,42
121335,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,4.25,0.5016,3954.1,360,not_neg,int_only,not_lpsm,608000,sb,pr,home,1U,5340,CRIF,847,CIB,>74,to_inst,63.56907895,North,direct,0,41
35133,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,4.125,0.6621,4000,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,3840,CRIF,680,CIB,65-74,to_inst,38.30935252,North,direct,0,40
164310,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,306500,,,,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,6600,CIB,522,EXP,55-64,to_inst,90.68047337,North,direct,1,26
67856,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,116500,3.75,1.5131,1548.14,180,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,4020,CIB,666,CIB,45-54,to_inst,84.42028986,North,direct,0,41
62420,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,736500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,300,EQUI,650,EXP,55-64,to_inst,,south,direct,1,
150403,2019,,Male,nopre,type1,p4,l1,nopc,nob/c,316500,,,,360,neg_amm,not_int,not_lpsm,438000,sb,pr,home,1U,900,CIB,557,CIB,35-44,not_inst,72.26027397,south,direct,1,36
58962,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,86500,,,,360,neg_amm,not_int,not_lpsm,148000,sb,pr,home,1U,8580,CIB,882,EXP,45-54,to_inst,58.44594595,south,direct,1,38
130229,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,346500,4.5,0.102,0,360,not_neg,not_int,not_lpsm,438000,sb,sr,home,1U,12480,CIB,555,EXP,45-54,not_inst,79.10958904,North,direct,0,37
82908,2019,cf,Male,nopre,type2,p2,l1,nopc,b/c,116500,,,,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2400,CRIF,829,CIB,35-44,to_inst,56.00961538,North,direct,1,30
164711,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,526500,4.5,0.771,,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,5880,CRIF,891,EXP,35-44,not_inst,83.83757962,south,direct,0,43
172798,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,306500,,,,300,neg_amm,not_int,not_lpsm,408000,sb,pr,home,1U,7200,CRIF,797,CIB,35-44,not_inst,75.12254902,North,direct,1,39
156662,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,476500,3.99,0.4979,3261.06,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,7560,EXP,626,CIB,25-34,not_inst,91.98841699,North,direct,0,44
62815,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,4,-0.2872,1588.52,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,6300,CRIF,601,EXP,35-44,not_inst,77.37467018,North,direct,0,60
170683,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,136500,4,1.2846,,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,,CRIF,776,CIB,25-34,to_inst,92.22972973,North,direct,0,
169374,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,56500,,,,360,neg_amm,not_int,not_lpsm,58000,sb,pr,home,1U,1800,EXP,853,CIB,>74,to_inst,97.4137931,North,direct,1,46
158377,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,226500,3.375,0.5638,1263.86,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3660,EXP,541,CIB,25-34,not_inst,84.51492537,south,direct,0,46
53567,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,,,,300,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3960,EQUI,654,EXP,55-64,to_inst,,south,direct,1,
77031,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,126500,3.49,0.6726,4174.76,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,3000,CIB,540,EXP,25-34,to_inst,85.47297297,North,direct,0,39
25861,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,266500,4.5,1.2019,7484.38,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,4620,CIB,686,CIB,55-64,to_inst,78.84615385,North,direct,0,42
92175,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,416500,2.99,-0.0807,0,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,,CRIF,877,CIB,65-74,to_inst,81.98818898,south,direct,0,
62344,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,146500,,,,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,4980,CRIF,789,EXP,25-34,to_inst,92.72151899,south,direct,1,38
160976,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.125,0.007,0,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,6960,EXP,815,EXP,45-54,not_inst,53.20512821,North,direct,0,44
123860,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,276500,4.125,-0.0071,3000,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,6360,CIB,634,EXP,55-64,to_inst,46.23745819,North,direct,0,37
33869,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,-0.0939,1444.61,360,not_neg,int_only,not_lpsm,818000,sb,pr,home,1U,9720,CIB,733,EXP,45-54,not_inst,59.47432763,North,direct,0,48
32998,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,396500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12060,EQUI,725,EXP,45-54,not_inst,,North,direct,1,
143482,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,3.625,-0.1425,800,360,not_neg,not_int,not_lpsm,2008000,sb,pr,home,1U,11100,EXP,504,EXP,45-54,not_inst,19.24800797,south,direct,0,42
169515,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.25,-0.3426,3459.75,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,7440,CIB,884,CIB,45-54,not_inst,71.64804469,North,direct,0,48
87715,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,326500,3.5,-0.1524,1956,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,4980,CRIF,747,CIB,45-54,not_inst,78.11004785,North,direct,0,36
165169,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,586500,3.875,0.2261,0,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,7920,CIB,631,CIB,25-34,not_inst,79.47154472,North,direct,0,41
156519,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6120,EQUI,563,EXP,35-44,to_inst,,North,direct,1,
142524,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,206500,4.125,0.9037,3981.98,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,4200,CRIF,851,CIB,35-44,to_inst,77.05223881,south,direct,0,37
101093,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,216500,3.375,0.2233,6954.35,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,2100,CRIF,682,CIB,65-74,to_inst,80.78358209,North,direct,0,46
123573,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,396500,4.99,1.1754,0,240,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,9540,CRIF,676,EXP,55-64,to_inst,71.05734767,North,direct,0,20
137820,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,486500,3.5,0.7085,0,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,,EXP,826,EXP,45-54,not_inst,87.18637993,North,direct,0,
35439,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,386500,4.56,0.5341,,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,6360,CRIF,793,EXP,65-74,to_inst,47.83415842,south,direct,0,34
171341,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,4.625,0.3523,0,360,not_neg,not_int,not_lpsm,288000,sb,sr,home,1U,8400,CRIF,736,CIB,55-64,not_inst,85.59027778,south,direct,0,44
40455,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,3.99,0.3717,3558.5,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,7320,CIB,515,EXP,>74,to_inst,68.41517857,North,direct,0,44
141176,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,506500,4.5,0.0549,2070,360,neg_amm,not_int,not_lpsm,588000,sb,pr,home,1U,9720,CIB,502,EXP,45-54,to_inst,86.13945578,south,direct,0,37
78262,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,,,,360,not_neg,not_int,not_lpsm,378000,sb,ir,home,1U,1500,EXP,641,EXP,55-64,to_inst,67.85714286,North,direct,1,6
66475,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,3.25,-0.1155,7180,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,3600,CIB,610,EXP,65-74,to_inst,56.57894737,North,direct,0,43
109834,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,5.125,1.2424,7551.25,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,11880,CRIF,840,EXP,45-54,to_inst,79.57589286,south,direct,0,27
55346,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,4.625,1.3072,3625,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,1560,CRIF,549,CIB,>74,to_inst,46.71052632,North,direct,0,41
80900,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,186500,3.625,-0.1571,4531.25,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,6660,CIB,770,CIB,35-44,to_inst,72.28682171,south,direct,0,31
146683,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,966500,3.5,0.0971,20450,360,not_neg,not_int,not_lpsm,1208000,sb,pr,home,1U,17460,CIB,731,EXP,35-44,to_inst,80.00827815,south,direct,0,34
147857,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,4.75,0.6262,5708.13,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,7200,CIB,678,CIB,45-54,to_inst,84.54773869,south,direct,0,24
54863,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,4.56,0.142,1945,360,neg_amm,not_int,not_lpsm,1308000,sb,pr,home,1U,14160,CRIF,504,EXP,35-44,not_inst,55.54281346,North,direct,0,27
117823,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,176500,,,,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,2460,CRIF,757,EXP,65-74,to_inst,80.96330275,North,direct,1,41
110664,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,156500,4.25,1.052,2929.98,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,2700,CIB,505,CIB,35-44,to_inst,83.24468085,North,direct,0,61
126765,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,556500,3.375,-0.4025,5563.75,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,,EXP,756,EXP,35-44,not_inst,96.28027682,central,direct,0,
155028,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,4.5,1.069,10237.33,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,9120,EXP,566,EXP,25-34,not_inst,73.14814815,central,direct,0,22
146899,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,276500,3.25,-0.1802,3914,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,3420,EXP,701,CIB,25-34,to_inst,99.46043165,North,direct,0,61
148957,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,336500,4.25,0.4645,3636.47,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,6180,CIB,600,EXP,65-74,to_inst,89.02116402,North,direct,0,50
36670,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,726500,5.375,1.1122,15680.5,360,neg_amm,not_int,not_lpsm,1208000,sb,pr,home,1U,9600,CIB,827,CIB,45-54,to_inst,60.14072848,south,direct,0,49
87852,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,306500,4.75,0.3083,0,360,not_neg,not_int,not_lpsm,1378000,sb,ir,home,1U,5160,EXP,763,EXP,65-74,not_inst,22.24238026,North,direct,0,37
47895,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,506500,,,,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,,EXP,847,CIB,25-34,not_inst,95.9280303,south,direct,1,
125143,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,3.99,0.4248,6535,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,5340,CIB,804,EXP,35-44,to_inst,56.97026022,south,direct,0,44
64887,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,3.69,-0.0349,0,360,not_neg,not_int,not_lpsm,2098000,sb,pr,home,1U,12300,CIB,874,CIB,55-64,not_inst,22.23546235,south,direct,0,21
60137,2019,cf,Joint,pre,type1,p1,l2,nopc,nob/c,76500,4.5,1.0499,3139.08,360,not_neg,not_int,not_lpsm,78000,sb,pr,home,1U,3540,CRIF,524,EXP,45-54,to_inst,98.07692308,North,direct,0,22
51416,2019,ncf,Joint,nopre,type1,p3,l2,nopc,nob/c,1026500,3.25,-0.036,6390,360,not_neg,not_int,not_lpsm,2758000,sb,pr,home,1U,19440,CIB,761,EXP,45-54,to_inst,37.21899927,North,direct,0,31
102877,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,196500,,,,360,neg_amm,not_int,not_lpsm,298000,sb,ir,home,1U,4200,EXP,782,CIB,35-44,to_inst,65.93959732,south,direct,1,32
90633,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,656500,3.875,0.0864,2932.13,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,8700,CRIF,792,CIB,25-34,not_inst,84.38303342,south,direct,0,45
77881,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,4.56,0.8547,5606.25,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,6180,EXP,869,CIB,55-64,to_inst,84.85576923,North,direct,0,43
145031,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,3.99,-0.0452,5575,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,9900,CRIF,690,EXP,25-34,not_inst,80.85774059,North,direct,0,33
62342,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,296500,3.99,-0.0177,1171.93,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4500,CIB,643,CIB,35-44,not_inst,80.57065217,North,direct,0,31
44381,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,4.99,1.3218,0,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,7500,EXP,632,EXP,45-54,to_inst,39.39588689,North,direct,0,37
103217,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,3.25,-0.3056,8307.51,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,8520,CRIF,652,EXP,35-44,not_inst,77.65486726,south,direct,0,40
100393,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,4.56,0.6541,1678.44,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,6240,EXP,590,EXP,55-64,to_inst,94.95614035,North,direct,0,47
45923,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,506500,3.875,0.158,0,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,9480,CIB,899,EXP,45-54,not_inst,50.75150301,North,direct,0,35
83135,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,4.25,0.1671,3775.71,360,not_neg,not_int,not_lpsm,818000,sb,pr,home,1U,10380,EXP,884,CIB,35-44,not_inst,88.81418093,North,direct,0,32
78669,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,3.5,0.3227,3593.68,144,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,6300,CIB,644,CIB,55-64,to_inst,75.2016129,North,direct,0,38
71920,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,446500,3.49,0.7082,0,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,5640,EXP,849,EXP,25-34,not_inst,97.48908297,North,direct,0,55
63216,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,336500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4440,EQUI,752,EXP,35-44,to_inst,,south,direct,1,
27855,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,216500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0,EQUI,507,EXP,45-54,to_inst,,south,direct,1,
134214,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,216500,4.125,1.3987,0,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,,EXP,709,CIB,35-44,to_inst,94.95614035,North,direct,0,
